pressure,diameter,alpha,beta,gamma,error,converged
0.3,0.2,-0.3,1.0000000000000002,0.9250000000000002,49.51602780395396,True
0.3,0.2,-0.3,1.0000000000000002,0.9500000000000002,47.380412128206935,True
0.3,0.2,-0.3,1.0000000000000002,0.9750000000000002,45.46208575604564,False
0.3,0.2,-0.3,1.0500000000000003,0.75,61.66271876964072,True
0.3,0.2,-0.3,1.0500000000000003,0.775,58.56264406492088,True
0.3,0.2,-0.3,1.0500000000000003,0.8,55.57369539151615,True
0.3,0.2,-0.3,1.0500000000000003,0.8250000000000001,52.71292375219514,True
0.3,0.2,-0.3,1.0500000000000003,0.8500000000000001,49.987321227686664,True
0.3,0.2,-0.3,1.0500000000000003,0.8750000000000001,47.418772283738654,False
0.3,0.2,-0.3,1.0500000000000003,0.9000000000000001,45.036552973897926,False
0.3,0.2,-0.3,1.0500000000000003,0.9250000000000002,42.868749215938884,True
0.3,0.2,-0.3,1.0500000000000003,0.9500000000000002,40.94309733242918,True
0.3,0.2,-0.3,1.0500000000000003,0.9750000000000002,39.2754840142874,True
0.3,0.2,-0.3,1.1000000000000003,0.75,54.56672818309778,True
0.3,0.2,-0.3,1.1000000000000003,0.775,51.45302716444045,False
0.3,0.2,-0.3,1.1000000000000003,0.8,48.47616250669264,False
0.3,0.2,-0.3,1.1000000000000003,0.8250000000000001,45.653331023100264,True
0.3,0.2,-0.3,1.1000000000000003,0.8500000000000001,43.00609633298806,True
0.3,0.2,-0.3,1.1000000000000003,0.8750000000000001,40.56949397253905,True
0.3,0.2,-0.3,1.1000000000000003,0.9000000000000001,38.37451210124217,False
0.3,0.2,-0.3,1.1000000000000003,0.9250000000000002,36.45090656339204,False
0.3,0.2,-0.3,1.1000000000000003,0.9500000000000002,34.80440627051177,False
0.3,0.2,-0.3,1.1000000000000003,0.9750000000000002,33.41633700505103,False
0.3,0.2,-0.3,1.1500000000000004,0.75,47.362187166596904,True
0.3,0.2,-0.3,1.1500000000000004,0.775,44.27055139000351,True
0.3,0.2,-0.3,1.1500000000000004,0.8,41.348737079879264,False
0.3,0.2,-0.3,1.1500000000000004,0.8250000000000001,38.62594631515598,False
0.3,0.2,-0.3,1.1500000000000004,0.8500000000000001,36.136690626139334,False
0.3,0.2,-0.3,1.1500000000000004,0.8750000000000001,33.92227704478253,False
0.3,0.2,-0.3,1.1500000000000004,0.9000000000000001,32.008855457635676,False
0.3,0.2,-0.3,1.1500000000000004,0.9250000000000002,30.397289267541904,False
0.3,0.2,-0.3,1.1500000000000004,0.9500000000000002,29.062408897407078,True
0.3,0.2,-0.3,1.1500000000000004,0.9750000000000002,27.960627290616355,True
0.3,0.2,-0.3,1.2000000000000004,0.75,40.11619747827403,False
0.3,0.2,-0.3,1.2000000000000004,0.775,37.09578589234868,False
0.3,0.2,-0.3,1.2000000000000004,0.8,34.29961359663397,False
0.3,0.2,-0.3,1.2000000000000004,0.8250000000000001,31.765812746823556,False
0.3,0.2,-0.3,1.2000000000000004,0.8500000000000001,29.54226255405122,True
0.3,0.2,-0.3,1.2000000000000004,0.8750000000000001,27.657149037305174,True
